id,part,ok,fps,width,height,frames,duration_s,codec,error
d81ebf4f5c6a275ed9ded3df9afaef06,0004,True,25.0,1920,1080,740,29.6,h264,
d8665e2eff0ae77c3ef70c40d1fac396,0005,True,25.0,1280,720,740,29.6,h264,
d8696973df4909468aa036dcf9d5da56,0007,True,25.0,1920,1080,738,29.52,h264,
d9775fcc62a96277a53e51567c317e74,0002,True,25.0,1920,1080,744,29.76,h264,
d9d4dc5700cf7fd62d89cd013487ff10,0007,True,25.0,1280,720,744,29.76,h264,
da7006191aa4e7dd558e0c0ce93b8bbb,0007,True,25.0,1920,1080,741,29.64,h264,
da75bdbcd6a946bfc3c494edb34730c4,0003,True,25.0,1280,720,750,30.0,h264,
da7b4df9b58b0b796afe2f8cc136c0d2,0005,True,25.0,1280,720,730,29.2,h264,
dade7b26b8475cbf4dd77575060761f3,0001,True,25.0,1920,1080,751,30.04,h264,
db18d6cbc51b48af198b33145ba8e12d,0004,True,25.0,1920,1080,732,29.28,h264,
db235a33f6a99b174e3028fbfee64b9e,0006,True,25.0,1920,1080,742,29.68,h264,
db23b8331855109b8079052bc7b3d7fe,0005,True,25.0,1920,1080,734,29.36,h264,
db4f28b376437a9a56f1f64715f182b1,0002,True,25.0,1280,720,737,29.48,h264,
db6d6e8ec37814bc1ea44f62ef5c959a,0002,True,25.0,1280,720,750,30.0,h264,
db6e09b327fe38303bcb8a13dafc4c58,0003,True,25.0,1920,1080,751,30.04,h264,
db744d658a7708293342f5cfdb9d1a7f,0001,True,25.0,1920,1080,740,29.6,h264,
db91ba9cae5cc8842c8543bc5b69ea3c,0003,True,25.0,1920,1080,737,29.48,h264,
dbc9fd7e67f795b5fac970813146783e,0001,True,25.0,1280,720,735,29.4,h264,
dc78ecc91eea31cb6712e85c52e27f7b,0003,True,25.0,1920,1080,729,29.16,h264,
dc7e11d572d3d89b12febeffadfdbb00,0007,True,25.0,1920,1080,749,29.96,h264,
dcc42beb32b960cfaebb92cd517232ea,0007,True,25.0,1920,1080,728,29.12,h264,
dcdfec9a33d7d1c0454e1d3836d75667,0005,True,25.0,1280,720,747,29.88,h264,
dce62d8aab8a2927cf5a6d45fbee888b,0006,True,25.0,1280,720,749,29.96,h264,
dd015777eb9a9685cb85308e7a70e4f4,0001,True,25.0,1280,720,750,30.0,h264,
dd04a221a665d33f53852efab4a5b523,0006,True,25.0,1920,1080,733,29.32,h264,
dd0acce15721f8f452cb4427317c2702,0006,True,25.0,1920,1080,734,29.36,h264,
dd275b99e943fac42a8e612e2663ef08,0001,True,25.0,1920,1080,739,29.56,h264,
dd531132dfa4239010b8dd89a7d1d74d,0007,True,25.0,1920,1080,731,29.24,h264,
dd7de04d43a808d83d9579573ccd5fd2,0007,True,25.0,1920,1080,730,29.2,h264,
de1be56408469140a97203646261a803,0004,True,25.0,1920,1080,732,29.28,h264,
dec357be25dbf3008b74ce7871a804ba,0005,True,25.0,1920,1080,748,29.92,h264,
deca08968e90b53c2cb774ac44e359ba,0001,True,25.0,1920,1080,727,29.08,h264,
df1e40af64fc75ece10806a174be26a0,0004,True,25.0,1920,1080,749,29.96,h264,
df59ec74e3ea86ddc4e6e1a84d22c0cd,0002,True,25.0,1920,1080,743,29.72,h264,
df89b57f5c7a2aec0d680618d2e3ef6e,0003,True,25.0,1280,720,741,29.64,h264,
dfa1904c54a0be2d81e964bbdd7c1b50,0003,True,25.0,1280,720,746,29.84,h264,
e12e2d57ea9d8150890e604164852f68,0005,True,25.0,1280,720,745,29.8,h264,
e13674bb781671ba2340c002cb00e100,0007,True,25.0,1920,1080,740,29.6,h264,
e26232dd186deec11f7d2f2bc803f57c,0006,True,25.0,1920,1080,743,29.72,h264,
e321bdf6409167fda887a4eb67056308,0004,True,25.0,1280,720,751,30.04,h264,
e390c9b229a8867d083d8d8d4a141fbc,0003,True,25.0,1920,1080,732,29.28,h264,
e50fa0709101b71411ebf18f140049b1,0002,True,25.0,1280,720,747,29.88,h264,
e60604c15bedb3eb602a21da1c795ef3,0001,True,25.0,1920,1080,747,29.88,h264,
e64bfd1028036ab8a814912f40b7c1c5,0006,True,25.0,1920,1080,735,29.4,h264,
e79a05e4aee1af4c3a8726468a29a35f,0003,True,25.0,1920,1080,743,29.72,h264,
e7effba106a11bc9321e3baa4ffec9ee,0007,True,25.0,1920,1080,731,29.24,h264,
e7fca37881bbb46b38f69e2c329d0688,0006,True,25.0,1280,720,735,29.4,h264,
e991921656705a526d93fb6ced54a506,0007,True,25.0,1920,1080,745,29.8,h264,
e9b7200d5caeaa946d3db743000cd57c,0005,True,25.0,1280,720,729,29.16,h264,
e9e874def7f6bedf3c7d48b72a80f0ea,0002,True,25.0,1920,1080,735,29.4,h264,
e9faac9d920ae6d04b2950df53babfae,0003,True,25.0,1280,720,746,29.84,h264,
eb1f6133925c08b2de1e245975eb222c,0007,True,25.0,1920,1080,751,30.04,h264,
eba65f172362993e9bd91dc27d8ac991,0004,True,25.0,1280,720,738,29.52,h264,
ec44475dff5636a08eeef97b6e463ed0,0002,True,25.0,1280,720,728,29.12,h264,
ec7ed98bb887eccb8f84e3c85de2c73f,0002,True,25.0,1920,1080,746,29.84,h264,
ec9af337b5080dec98aa279338e0c731,0007,True,25.0,1920,1080,727,29.08,h264,
ed78d974314cea4c223c8341af28038d,0002,True,25.0,1280,720,733,29.32,h264,
ee5a6d9757272d73c82b43f41beb7c37,0006,True,25.0,1280,720,730,29.2,h264,
ee8a870447ddf8f1c64d0d1469268a2e,0003,True,25.0,1280,720,742,29.68,h264,
efc8f6ee0cb6620edcaf058c9348cc68,0006,True,25.0,1920,1080,740,29.6,h264,
f0009b05ae1e63ce5bf34c5bbe166ff9,0002,True,25.0,1280,720,747,29.88,h264,
f04177aae02065533b5bf98157df4549,0006,True,25.0,1280,720,737,29.48,h264,
f06086bcabea171c3f24c3cde81c0250,0001,True,25.0,1920,1080,729,29.16,h264,
f0db2671c290c703e52cae57f53a4839,0006,True,25.0,1920,1080,745,29.8,h264,
f0e4f3055507fe42b239ea6b8e20d5d1,0004,True,25.0,1920,1080,727,29.08,h264,
f19aed7c32d13ce978eafc8c8dbebffb,0006,True,25.0,1280,720,730,29.2,h264,
f1adb1728f3389c79bb7d5ec9a6be64e,0001,True,25.0,1280,720,745,29.8,h264,
f252c6479b42e808c658d89641a19d45,0004,True,25.0,1920,1080,735,29.4,h264,
f289d1d453d450dbdd2431d895f92183,0001,True,25.0,1280,720,733,29.32,h264,
f29b35c64805323a4d47a58c5a886d54,0004,True,25.0,1280,720,751,30.04,h264,
f2d35d87f75b7245d4059f981b8d0d4d,0006,True,25.0,1920,1080,731,29.24,h264,
f31c5883724615db008d0751b16ffc0c,0004,True,25.0,1920,1080,734,29.36,h264,
f4525a64301f356cd801f6f077a7809e,0006,True,25.0,1280,720,727,29.08,h264,
f4628ef6ca8ff2e90fc1b5f00bbe20cc,0001,True,25.0,1920,1080,731,29.24,h264,
f5776b7710e6f260489166969207a40e,0003,True,25.0,1920,1080,743,29.72,h264,
f5db7bf4c643aa84c4efc86d174549a7,0006,True,25.0,1920,1080,739,29.56,h264,
f5ebf0e797f8be587d223c4614ea2f96,0004,True,25.0,1920,1080,456,18.24,h264,
f5f6c4657f90baa05ccf9710bd16af0c,0001,True,25.0,1920,1080,732,29.28,h264,
f6093e599a7023dd47228eb2df6ac401,0003,True,25.0,1920,1080,729,29.16,h264,
f774281b9616ffa50e4dc37b899188fc,0003,True,25.0,1280,720,477,19.08,h264,
f813aab182570232ab132c68a92ea3c1,0004,True,25.0,1920,1080,738,29.52,h264,
f87b1873a442914cb563d72a849e2726,0006,True,25.0,1280,720,750,30.0,h264,
f89a9a4abaa3bd13eca98f1a3be83a94,0007,True,25.0,1920,1080,730,29.2,h264,
f8c70935591e684cce2230e0109016fd,0005,True,25.0,1280,720,750,30.0,h264,
f8ef3a5e2737169705cdd221c5d4d12c,0003,True,25.0,1920,1080,742,29.68,h264,
f8ff63e1d7e65fcca5d4be17d6dd5321,0006,True,25.0,1920,1080,728,29.12,h264,
f91364c6c7bf0ec1ae4b94fc24454993,0005,True,25.0,1920,1080,739,29.56,h264,
f93207e7156cd7240b066dad4ddab234,0001,True,25.0,1280,720,727,29.08,h264,
f9923d0ac91e2018660b2aa21634696d,0001,True,25.0,1280,720,731,29.24,h264,
fa6143dabe3f4d19aec7e94f27c1405b,0004,True,25.0,1920,1080,727,29.08,h264,
fa85a2d6ede8e63246683320d880bcdd,0005,True,25.0,1920,1080,728,29.12,h264,
fb18262d48fad1e4c0e426c18fe6715f,0001,True,25.0,1920,1080,727,29.08,h264,
fb30eef985bd6a920d25403012348bab,0003,True,25.0,1920,1080,740,29.6,h264,
fc4482aba8fd2de6791c54f65233e0bf,0006,True,25.0,1920,1080,743,29.72,h264,
fd353ce8dbafaa96f12bfd854262642a,0001,True,25.0,1920,1080,737,29.48,h264,
fd551084cb77facfc263db5c568db3b5,0002,True,25.0,1920,1080,736,29.44,h264,
fdc83fb08cb6b7b2dec834bf7afa543a,0007,True,25.0,1920,1080,736,29.44,h264,
fe4381d39f2eaca72dd042cddbdee106,0004,True,25.0,1280,720,740,29.6,h264,
fe4766b413e33834a8e8f7dd9d204072,0007,True,25.0,1280,720,731,29.24,h264,
fed7b2ff45699c084131668b4124480a,0006,True,25.0,1280,720,747,29.88,h264,
feeb25cadcf1dc1093f349d8b11b16bf,0001,True,25.0,1280,720,748,29.92,h264,
ffb038f5a2b2f30c46ce2cbf7aec9932,0007,True,25.0,1920,1080,737,29.48,h264,
fff69abd5f811a4fa65f6c71247c8f96,0006,True,25.0,1280,720,742,29.68,h264,
